point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
161,1682.2012939453125,55567.3671875,2028.5928955078125,4316.84814453125,42.893409729003906,-73.41000366210938,42.8174934387207,-73.41547393798828,-0.0508076436817646,False
162,1319.3443603515625,54196.69140625,2274.10302734375,4496.68212890625,42.900054931640625,-73.42243194580078,42.858856201171875,-73.42439270019531,-0.045878902077674866,False
163,977.0264282226562,52183.4609375,1781.7615966796875,4836.51708984375,42.9045524597168,-73.44059753417969,42.82627487182617,-73.44126892089844,-0.08499535173177719,False
164,786.9494018554688,55566.546875,2283.220947265625,4444.748046875,42.91817855834961,-73.41057586669922,42.856170654296875,-73.42181396484375,0.2812879681587219,False
165,288.7086181640625,52893.17578125,2258.58642578125,4848.1435546875,42.925384521484375,-73.43470001220703,42.88239669799805,-73.44184875488281,5.020439619585204e-11,False
166,4346.54541015625,54700.91796875,1982.1583251953125,4636.7822265625,42.8175048828125,-73.41600799560547,42.835121154785156,-73.43134307861328,-0.6451441645622253,False
167,4435.30615234375,53679.56640625,2053.75,4228.56884765625,42.812469482421875,-73.425048828125,42.814064025878906,-73.41109466552734,-0.5110438466072083,False
168,4222.29931640625,51862.26171875,2070.841064453125,4572.25439453125,42.81378173828125,-73.44139099121094,42.84075164794922,-73.42813873291016,-0.059975672513246536,False
169,3609.498291015625,53086.34375,2082.1259765625,4216.41748046875,42.8338508605957,-73.43086242675781,42.81647491455078,-73.4104995727539,-0.4302527904510498,False
170,3694.9853515625,53768.79296875,1917.5784912109375,4452.37841796875,42.83319854736328,-73.42472076416016,42.81437683105469,-73.42218780517578,0.15801474452018738,False
171,3693.819091796875,54065.91796875,2259.083740234375,4219.529296875,42.833980560302734,-73.42208099365234,42.83717346191406,-73.41065216064453,-0.6585404276847839,False
172,3126.544677734375,54416.19140625,2294.49560546875,4173.92041015625,42.850563049316406,-73.41931915283203,42.83799362182617,-73.40839385986328,-0.15344618260860443,False
173,3469.4248046875,55514.42578125,2274.10302734375,4496.68212890625,42.84382629394531,-73.40933227539062,42.858856201171875,-73.42439270019531,-0.49036458134651184,False
174,2400.199951171875,53635.375,2014.4403076171875,4653.9208984375,42.86872863769531,-73.4267349243164,42.84009552001953,-73.43219757080078,-0.594690203666687,False
