point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
153,1674.3648681640625,32507.208984375,401.0848693847656,6177.2099609375,42.83573913574219,-73.61762237548828,42.76519775390625,-73.62847900390625,-0.0692562684416771,False
154,1674.3648681640625,32507.208984375,401.0848693847656,6177.2099609375,42.83573913574219,-73.61762237548828,42.76519775390625,-73.62847900390625,6.769751426105586e-11,False
155,5902.50390625,36222.83984375,392.0191650390625,5471.9189453125,42.72694396972656,-73.58109283447266,42.76409912109375,-73.60520935058594,-0.11132262647151947,False
156,5407.29638671875,34129.74609375,495.6134033203125,5151.203125,42.73536682128906,-73.60043334960938,42.77668380737305,-73.5946273803711,0.44190701842308044,False
157,5472.47802734375,34195.39453125,902.1884155273438,4767.19140625,42.73371124267578,-73.59979248046875,42.82608413696289,-73.58195495605469,0.24912133812904358,False
158,5227.33984375,37140.45703125,207.32791137695312,4487.67138671875,42.748191833496094,-73.57320404052734,42.74165725708008,-73.5727310180664,-0.16624054312705994,False
159,4973.2138671875,34613.85546875,267.1542053222656,5121.81298828125,42.7487678527832,-73.5963134765625,42.74892807006836,-73.5936508178711,-0.26751184463500977,False
160,2807.165771484375,36291.44921875,104.078369140625,4663.3896484375,42.813663482666016,-73.58246612548828,42.7291145324707,-73.57852935791016,0.16688431799411774,False
161,3005.94580078125,36486.71875,951.962890625,4723.53125,42.8086051940918,-73.58055877685547,42.832130432128906,-73.58051300048828,0.09140723943710327,False
162,1968.330810546875,34036.33203125,859.880126953125,4987.9140625,42.83139419555664,-73.60350036621094,42.82094192504883,-73.5892333984375,-0.055893220007419586,False
163,2416.62109375,37047.40625,877.0496826171875,5004.1796875,42.826507568359375,-73.57585144042969,42.823028564453125,-73.58977508544922,5.7645777040704616e-11,True
164,6435.373046875,43146.4609375,698.4312744140625,2923.43359375,42.730003356933594,-73.51813507080078,42.801326751708984,-73.5211181640625,-0.11597484350204468,False
165,6682.56982421875,42609.49609375,587.5932006835938,3534.38427734375,42.72172927856445,-73.52281188964844,42.78786087036133,-73.54127502441406,-1.0406016111373901,False
166,6682.56982421875,42609.49609375,587.5932006835938,3534.38427734375,42.72172927856445,-73.52281188964844,42.78786087036133,-73.54127502441406,-1.127623200416565,False
167,6288.544921875,40997.9921875,265.8078308105469,3064.873046875,42.728538513183594,-73.53760528564453,42.74876403808594,-73.5257797241211,-0.7286552786827087,False
168,6277.3857421875,42213.4296875,450.8423156738281,3702.347900390625,42.73199462890625,-73.52664184570312,42.771244049072266,-73.54681396484375,-0.9500736594200134,False
169,5805.77783203125,40904.42578125,288.23211669921875,3220.44384765625,42.741764068603516,-73.53876495361328,42.751487731933594,-73.53091430664062,-0.6936808824539185,False
170,6294.2373046875,43308.4140625,113.32402801513672,3136.2998046875,42.73435592651367,-73.51676177978516,42.7302360534668,-73.52813720703125,-1.0526854991912842,False
171,5658.17529296875,43433.98828125,765.5563354492188,3134.8984375,42.75239181518555,-73.51604461669922,42.80948257446289,-73.52809143066406,-0.41153791546821594,False
172,5166.64404296875,43485.5234375,211.2263946533203,3084.8017578125,42.76621627807617,-73.5158920288086,42.74213409423828,-73.52644348144531,-0.07260554283857346,False
173,4682.38525390625,40232.7109375,765.5949096679688,3461.225341796875,42.77136993408203,-73.5455551147461,42.809486389160156,-73.53886413574219,-0.8355856537818909,False
174,3162.13818359375,41801.5390625,83.32909393310547,3514.35791015625,42.817771911621094,-73.53236389160156,42.726593017578125,-73.54061126708984,9.544165457953113e-11,False
175,2232.573974609375,36024.59375,909.2003784179688,5189.0576171875,42.82905197143555,-73.58525848388672,42.826934814453125,-73.59587097167969,-0.31107014417648315,False
176,2593.83447265625,36574.76953125,1357.61767578125,5407.173828125,42.820350646972656,-73.58002471923828,42.88141632080078,-73.60307312011719,0.14513926208019257,False
177,2416.8095703125,37048.3828125,877.0496826171875,5004.1796875,42.82650375366211,-73.57584381103516,42.823028564453125,-73.58977508544922,-0.12971626222133636,True
178,2416.8095703125,37048.3828125,877.0496826171875,5004.1796875,42.82650375366211,-73.57584381103516,42.823028564453125,-73.58977508544922,-0.27766069769859314,True
179,2375.5244140625,36112.07421875,1178.239501953125,4853.08642578125,42.825279235839844,-73.58436584472656,42.859622955322266,-73.58478546142578,0.011568163521587849,False
180,1882.2806396484375,36529.1484375,1110.1541748046875,4676.8857421875,42.840126037597656,-73.58090209960938,42.851348876953125,-73.57897186279297,-0.2800430655479431,False
181,1003.5991821289062,35014.828125,951.30078125,4723.94140625,42.860870361328125,-73.59522247314453,42.83205032348633,-73.58052825927734,0.08539244532585144,False
182,1318.1629638671875,35469.83984375,1601.4090576171875,5183.9130859375,42.85322189331055,-73.59088134765625,42.91103744506836,-73.595703125,-0.17824557423591614,False
